timestamp,totalPower_W,pvPower_W,gridDraw_W,battery_soc,lineA_speed_pct,lineB_speed_pct,lineA_mode,lineB_mode,hvac_mode,lighting_mode,prodA_uph,prodB_uph,anomaly_flag,anomaly_factor
2025-11-12T17:09:33.542553Z,12464.27,577.78,11886.49,0.0,96.0,88.0,RUNNING,RUNNING,RUNNING,RUNNING,96.0,70.4,0,1.0
2025-11-12T17:10:33.542553Z,10213.01,554.33,9658.68,0.0,100.0,0.0,RUNNING,OFF,RUNNING,RUNNING,100.0,0.0,0,1.0
2025-11-12T17:11:33.542553Z,10284.54,551.8,9732.74,0.0,96.0,0.0,RUNNING,OFF,RUNNING,RUNNING,96.0,0.0,0,1.0
2025-11-12T17:12:33.542553Z,5831.2,539.49,5291.71,0.0,106.0,68.0,RUNNING,IDLE,OFF,RUNNING,106.0,27.200000000000003,0,1.0
2025-11-12T17:13:33.542553Z,12871.3,501.74,12369.56,0.0,98.0,104.0,RUNNING,RUNNING,RUNNING,RUNNING,98.0,83.2,0,1.0
2025-11-12T17:14:33.542553Z,13292.71,531.55,12761.16,0.0,101.0,104.0,RUNNING,RUNNING,RUNNING,RUNNING,101.0,83.2,0,1.0
2025-11-12T17:15:33.542553Z,13438.2,497.77,12940.43,0.0,108.0,95.0,RUNNING,RUNNING,RUNNING,RUNNING,108.0,76.0,0,1.0
2025-11-12T17:16:33.542553Z,10012.12,508.64,9503.48,0.0,94.0,0.0,RUNNING,OFF,RUNNING,RUNNING,94.0,0.0,0,1.0
2025-11-12T17:17:33.542553Z,7569.71,480.65,7089.06,0.0,93.0,98.0,RUNNING,RUNNING,OFF,RUNNING,93.0,78.4,0,1.0
2025-11-12T17:18:33.542553Z,5642.84,464.47,5178.37,0.0,104.0,59.0,RUNNING,IDLE,OFF,RUNNING,104.0,23.599999999999998,0,1.0
2025-11-12T17:19:33.542553Z,1837.04,457.51,1379.53,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T17:20:33.542553Z,5046.86,451.42,4595.44,0.0,93.0,0.0,RUNNING,OFF,OFF,RUNNING,93.0,0.0,0,1.0
2025-11-12T17:21:33.542553Z,13377.22,426.51,12950.71,0.0,107.0,97.0,RUNNING,RUNNING,RUNNING,RUNNING,107.0,77.6,0,1.0
2025-11-12T17:22:33.542553Z,13718.26,424.6,13293.66,0.0,106.0,103.0,RUNNING,RUNNING,RUNNING,RUNNING,106.0,82.4,0,1.0
2025-11-12T17:23:33.542553Z,12142.94,435.4,11707.54,0.0,93.0,89.0,RUNNING,RUNNING,RUNNING,RUNNING,93.0,71.2,0,1.0
2025-11-12T17:24:33.542553Z,9933.45,405.13,9528.32,0.0,93.0,0.0,RUNNING,OFF,RUNNING,RUNNING,93.0,0.0,0,1.0
2025-11-12T17:25:33.542553Z,9849.44,390.88,9458.56,0.0,58.0,98.0,IDLE,RUNNING,RUNNING,RUNNING,28.999999999999996,78.4,0,1.0
2025-11-12T17:26:33.542553Z,1952.55,382.12,1570.43,0.0,57.0,0.0,IDLE,OFF,OFF,RUNNING,28.499999999999996,0.0,0,1.0
2025-11-12T17:27:33.542553Z,12374.59,373.31,12001.28,0.0,93.0,91.0,RUNNING,RUNNING,RUNNING,RUNNING,93.0,72.8,0,1.0
2025-11-12T17:28:33.542553Z,12950.13,375.45,12574.68,0.0,100.0,101.0,RUNNING,RUNNING,RUNNING,RUNNING,100.0,80.8,0,1.0
2025-11-12T17:29:33.542553Z,9694.87,347.18,9347.69,0.0,90.0,0.0,RUNNING,OFF,RUNNING,RUNNING,90.0,0.0,0,1.0
2025-11-12T17:30:33.542553Z,12721.31,330.73,12390.58,0.0,93.0,99.0,RUNNING,RUNNING,RUNNING,RUNNING,93.0,79.2,0,1.0
2025-11-12T17:31:33.542553Z,7596.51,313.52,7282.99,0.0,93.0,97.0,RUNNING,RUNNING,OFF,RUNNING,93.0,77.6,0,1.0
2025-11-12T17:32:33.542553Z,7937.98,309.11,7628.87,0.0,98.0,99.0,RUNNING,RUNNING,OFF,RUNNING,98.0,79.2,0,1.0
2025-11-12T17:33:33.542553Z,13173.37,306.14,12867.23,0.0,102.0,100.0,RUNNING,RUNNING,RUNNING,RUNNING,102.0,80.0,0,1.0
2025-11-12T17:34:33.542553Z,9616.79,301.93,9314.86,0.0,0.0,103.0,OFF,RUNNING,RUNNING,RUNNING,0.0,82.4,0,1.0
2025-11-12T17:35:33.542553Z,7778.3,285.89,7492.41,0.0,105.0,90.0,RUNNING,RUNNING,OFF,RUNNING,105.0,72.0,0,1.0
2025-11-12T17:36:33.542553Z,12762.26,263.88,12498.38,0.0,104.0,88.0,RUNNING,RUNNING,RUNNING,RUNNING,104.0,70.4,0,1.0
2025-11-12T17:37:33.542553Z,5273.1,256.22,5016.88,0.0,101.0,0.0,RUNNING,OFF,OFF,RUNNING,101.0,0.0,0,1.0
2025-11-12T17:38:33.542553Z,10695.57,246.95,10448.62,0.0,109.0,0.0,RUNNING,OFF,RUNNING,RUNNING,109.00000000000001,0.0,0,1.0
2025-11-12T17:39:33.542553Z,13344.53,221.18,13123.35,0.0,109.0,100.0,RUNNING,RUNNING,RUNNING,RUNNING,109.00000000000001,80.0,0,1.0
2025-11-12T17:40:33.542553Z,12709.19,224.53,12484.66,0.0,97.0,93.0,RUNNING,RUNNING,RUNNING,RUNNING,97.0,74.4,0,1.0
2025-11-12T17:41:33.542553Z,8418.7,214.4,8204.3,0.0,105.0,99.0,RUNNING,RUNNING,OFF,RUNNING,105.0,79.2,0,1.0
2025-11-12T17:42:33.542553Z,9148.28,199.41,8948.87,0.0,0.0,86.0,OFF,RUNNING,RUNNING,RUNNING,0.0,68.8,0,1.0
2025-11-12T17:43:33.542553Z,14290.15,198.97,14091.18,0.0,98.0,100.0,RUNNING,RUNNING,RUNNING,RUNNING,98.0,80.0,1,1.3019348328894103
2025-11-12T17:44:33.542553Z,7929.22,181.74,7747.48,0.0,96.0,99.0,RUNNING,RUNNING,OFF,RUNNING,96.0,79.2,0,1.0
2025-11-12T17:45:33.542553Z,12626.89,166.11,12460.78,0.0,100.0,89.0,RUNNING,RUNNING,RUNNING,RUNNING,100.0,71.2,0,1.0
2025-11-12T17:46:33.542553Z,8935.25,154.83,8780.42,0.0,50.0,86.0,IDLE,RUNNING,RUNNING,RUNNING,25.0,68.8,0,1.0
2025-11-12T17:47:33.542553Z,12639.53,144.63,12494.9,0.0,101.0,66.0,RUNNING,IDLE,RUNNING,RUNNING,101.0,26.400000000000002,1,1.599046434968855
2025-11-12T17:48:33.542553Z,10720.54,134.17,10586.37,0.0,107.0,0.0,RUNNING,OFF,RUNNING,RUNNING,107.0,0.0,0,1.0
2025-11-12T17:49:33.542553Z,7176.44,120.92,7055.52,0.0,91.0,92.0,RUNNING,RUNNING,OFF,RUNNING,91.0,73.60000000000001,0,1.0
2025-11-12T17:50:33.542553Z,12464.09,107.88,12356.21,0.0,91.0,97.0,RUNNING,RUNNING,RUNNING,RUNNING,91.0,77.6,0,1.0
2025-11-12T17:51:33.542553Z,9177.14,93.52,9083.62,0.0,0.0,91.0,OFF,RUNNING,RUNNING,RUNNING,0.0,72.8,0,1.0
2025-11-12T17:52:33.542553Z,12379.21,88.15,12291.06,0.0,90.0,92.0,RUNNING,RUNNING,RUNNING,RUNNING,90.0,73.60000000000001,0,1.0
2025-11-12T17:53:33.542553Z,1774.65,78.66,1695.99,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T17:54:33.542553Z,9958.78,64.48,9894.3,0.0,65.0,103.0,IDLE,RUNNING,RUNNING,RUNNING,32.5,82.4,0,1.0
2025-11-12T17:55:33.542553Z,10128.75,52.96,10075.79,0.0,98.0,0.0,RUNNING,OFF,RUNNING,RUNNING,98.0,0.0,0,1.0
2025-11-12T17:56:33.542553Z,9455.66,43.95,9411.71,0.0,65.0,94.0,IDLE,RUNNING,RUNNING,RUNNING,32.5,75.19999999999999,0,1.0
2025-11-12T17:57:33.542553Z,7419.94,33.79,7386.15,0.0,94.0,91.0,RUNNING,RUNNING,OFF,RUNNING,94.0,72.8,0,1.0
2025-11-12T17:58:33.542553Z,12119.49,22.49,12097.0,0.0,90.0,89.0,RUNNING,RUNNING,RUNNING,RUNNING,90.0,71.2,0,1.0
2025-11-12T17:59:33.542553Z,9489.89,11.29,9478.6,0.0,0.0,99.0,OFF,RUNNING,RUNNING,RUNNING,0.0,79.2,0,1.0
2025-11-12T18:00:33.542553Z,10569.35,0.0,10569.35,0.0,107.0,0.0,RUNNING,OFF,RUNNING,RUNNING,107.0,0.0,0,1.0
2025-11-12T18:01:33.542553Z,9278.33,0.0,9278.33,0.0,0.0,94.0,OFF,RUNNING,RUNNING,RUNNING,0.0,75.19999999999999,0,1.0
2025-11-12T18:02:33.542553Z,13051.37,0.0,13051.37,0.0,105.0,89.0,RUNNING,RUNNING,RUNNING,RUNNING,105.0,71.2,0,1.0
2025-11-12T18:03:33.542553Z,9995.11,0.0,9995.11,0.0,95.0,0.0,RUNNING,OFF,RUNNING,RUNNING,95.0,0.0,0,1.0
2025-11-12T18:04:33.542553Z,9864.65,0.0,9864.65,0.0,90.0,0.0,RUNNING,OFF,RUNNING,RUNNING,90.0,0.0,0,1.0
2025-11-12T18:05:33.542553Z,9415.83,0.0,9415.83,0.0,62.0,85.0,IDLE,RUNNING,RUNNING,RUNNING,31.0,68.0,0,1.0
2025-11-12T18:06:33.542553Z,10957.57,0.0,10957.57,0.0,109.0,59.0,RUNNING,IDLE,RUNNING,RUNNING,109.00000000000001,23.599999999999998,0,1.0
2025-11-12T18:07:33.542553Z,12565.51,0.0,12565.51,0.0,98.0,87.0,RUNNING,RUNNING,RUNNING,RUNNING,98.0,69.6,0,1.0
2025-11-12T18:08:33.542553Z,12714.23,0.0,12714.23,0.0,96.0,90.0,RUNNING,RUNNING,RUNNING,RUNNING,96.0,72.0,0,1.0
2025-11-12T18:09:33.542553Z,9613.73,0.0,9613.73,0.0,0.0,102.0,OFF,RUNNING,RUNNING,RUNNING,0.0,81.6,0,1.0
2025-11-12T18:10:33.542553Z,10313.77,0.0,10313.77,0.0,96.0,0.0,RUNNING,OFF,RUNNING,RUNNING,96.0,0.0,0,1.0
2025-11-12T18:11:33.542553Z,8106.9,0.0,8106.9,0.0,101.0,97.0,RUNNING,RUNNING,OFF,RUNNING,101.0,77.6,0,1.0
2025-11-12T18:12:33.542553Z,12274.66,0.0,12274.66,0.0,93.0,93.0,RUNNING,RUNNING,RUNNING,RUNNING,93.0,74.4,0,1.0
2025-11-12T18:13:33.542553Z,13414.61,0.0,13414.61,0.0,104.0,98.0,RUNNING,RUNNING,RUNNING,RUNNING,104.0,78.4,0,1.0
2025-11-12T18:14:33.542553Z,7792.77,0.0,7792.77,0.0,96.0,97.0,RUNNING,RUNNING,OFF,RUNNING,96.0,77.6,0,1.0
2025-11-12T18:15:33.542553Z,12973.22,0.0,12973.22,0.0,103.0,97.0,RUNNING,RUNNING,RUNNING,RUNNING,103.0,77.6,0,1.0
2025-11-12T18:16:33.542553Z,13089.6,0.0,13089.6,0.0,107.0,85.0,RUNNING,RUNNING,RUNNING,RUNNING,107.0,68.0,0,1.0
2025-11-12T18:17:33.542553Z,9630.04,0.0,9630.04,0.0,0.0,102.0,OFF,RUNNING,RUNNING,RUNNING,0.0,81.6,0,1.0
2025-11-12T18:18:33.542553Z,9629.09,0.0,9629.09,0.0,0.0,101.0,OFF,RUNNING,RUNNING,RUNNING,0.0,80.8,0,1.0
2025-11-12T18:19:33.542553Z,13407.72,0.0,13407.72,0.0,105.0,96.0,RUNNING,RUNNING,RUNNING,RUNNING,105.0,76.8,0,1.0
2025-11-12T18:20:33.542553Z,10616.3,0.0,10616.3,0.0,106.0,66.0,RUNNING,IDLE,RUNNING,RUNNING,106.0,26.400000000000002,0,1.0
2025-11-12T18:21:33.542553Z,10960.02,0.0,10960.02,0.0,109.0,58.0,RUNNING,IDLE,RUNNING,RUNNING,109.00000000000001,23.2,0,1.0
2025-11-12T18:22:33.542553Z,8404.47,0.0,8404.47,0.0,106.0,89.0,RUNNING,RUNNING,IDLE,RUNNING,106.0,71.2,0,1.0
2025-11-12T18:23:33.542553Z,1757.6,0.0,1757.6,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:24:33.542553Z,12757.3,0.0,12757.3,0.0,104.0,85.0,RUNNING,RUNNING,RUNNING,RUNNING,104.0,68.0,0,1.0
2025-11-12T18:25:33.542553Z,1772.81,0.0,1772.81,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:26:33.542553Z,1750.12,0.0,1750.12,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:27:33.542553Z,13115.5,0.0,13115.5,0.0,98.0,100.0,RUNNING,RUNNING,RUNNING,RUNNING,98.0,80.0,0,1.0
2025-11-12T18:28:33.542553Z,12456.54,0.0,12456.54,0.0,92.0,101.0,RUNNING,RUNNING,RUNNING,RUNNING,92.0,80.8,0,1.0
2025-11-12T18:29:33.542553Z,9933.33,0.0,9933.33,0.0,91.0,0.0,RUNNING,OFF,RUNNING,RUNNING,91.0,0.0,0,1.0
2025-11-12T18:30:33.542553Z,10869.47,0.0,10869.47,0.0,106.0,0.0,RUNNING,OFF,RUNNING,RUNNING,106.0,0.0,0,1.0
2025-11-12T18:31:33.542553Z,9478.04,0.0,9478.04,0.0,0.0,94.0,OFF,RUNNING,RUNNING,RUNNING,0.0,75.19999999999999,0,1.0
2025-11-12T18:32:33.542553Z,12532.89,0.0,12532.89,0.0,102.0,91.0,RUNNING,RUNNING,RUNNING,RUNNING,102.0,72.8,0,1.0
2025-11-12T18:33:33.542553Z,12708.55,0.0,12708.55,0.0,92.0,99.0,RUNNING,RUNNING,RUNNING,RUNNING,92.0,79.2,0,1.0
2025-11-12T18:34:33.542553Z,10801.96,0.0,10801.96,0.0,107.0,0.0,RUNNING,OFF,RUNNING,RUNNING,107.0,0.0,0,1.0
2025-11-12T18:35:33.542553Z,12496.07,0.0,12496.07,0.0,94.0,90.0,RUNNING,RUNNING,RUNNING,RUNNING,94.0,72.0,0,1.0
2025-11-12T18:36:33.542553Z,9979.72,0.0,9979.72,0.0,96.0,0.0,RUNNING,OFF,RUNNING,RUNNING,96.0,0.0,0,1.0
2025-11-12T18:37:33.542553Z,5808.04,0.0,5808.04,0.0,105.0,58.0,RUNNING,IDLE,OFF,RUNNING,105.0,23.2,0,1.0
2025-11-12T18:38:33.542553Z,10392.64,0.0,10392.64,0.0,102.0,0.0,RUNNING,OFF,RUNNING,RUNNING,102.0,0.0,0,1.0
2025-11-12T18:39:33.542553Z,9812.37,0.0,9812.37,0.0,90.0,0.0,RUNNING,OFF,RUNNING,RUNNING,90.0,0.0,0,1.0
2025-11-12T18:40:33.542553Z,7824.66,0.0,7824.66,0.0,92.0,102.0,RUNNING,RUNNING,OFF,RUNNING,92.0,81.6,0,1.0
2025-11-12T18:41:33.542553Z,1789.37,0.0,1789.37,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:42:33.542553Z,2072.12,0.0,2072.12,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:43:33.542553Z,13091.53,0.0,13091.53,0.0,98.0,104.0,RUNNING,RUNNING,RUNNING,RUNNING,98.0,83.2,0,1.0
2025-11-12T18:44:33.542553Z,10493.7,0.0,10493.7,0.0,103.0,0.0,RUNNING,OFF,RUNNING,RUNNING,103.0,0.0,0,1.0
2025-11-12T18:45:33.542553Z,13312.68,0.0,13312.68,0.0,109.0,93.0,RUNNING,RUNNING,RUNNING,RUNNING,109.00000000000001,74.4,0,1.0
2025-11-12T18:46:33.542553Z,11906.96,0.0,11906.96,0.0,91.0,87.0,RUNNING,RUNNING,RUNNING,RUNNING,91.0,69.6,0,1.0
2025-11-12T18:47:33.542553Z,13109.66,0.0,13109.66,0.0,103.0,99.0,RUNNING,RUNNING,RUNNING,RUNNING,103.0,79.2,0,1.0
2025-11-12T18:48:33.542553Z,9796.05,0.0,9796.05,0.0,90.0,0.0,RUNNING,OFF,RUNNING,RUNNING,90.0,0.0,0,1.0
2025-11-12T18:49:33.542553Z,10384.48,0.0,10384.48,0.0,102.0,0.0,RUNNING,OFF,RUNNING,RUNNING,102.0,0.0,0,1.0
2025-11-12T18:50:33.542553Z,5826.95,0.0,5826.95,0.0,109.0,0.0,RUNNING,OFF,OFF,RUNNING,109.00000000000001,0.0,0,1.0
2025-11-12T18:51:33.542553Z,10109.8,0.0,10109.8,0.0,90.0,65.0,RUNNING,IDLE,RUNNING,RUNNING,90.0,26.0,0,1.0
2025-11-12T18:52:33.542553Z,1836.05,0.0,1836.05,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:53:33.542553Z,13401.42,0.0,13401.42,0.0,106.0,99.0,RUNNING,RUNNING,RUNNING,RUNNING,106.0,79.2,0,1.0
2025-11-12T18:54:33.542553Z,13146.16,0.0,13146.16,0.0,105.0,96.0,RUNNING,RUNNING,RUNNING,RUNNING,105.0,76.8,0,1.0
2025-11-12T18:55:33.542553Z,10707.29,0.0,10707.29,0.0,109.0,0.0,RUNNING,OFF,RUNNING,RUNNING,109.00000000000001,0.0,0,1.0
2025-11-12T18:56:33.542553Z,1790.9,0.0,1790.9,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T18:57:33.542553Z,9216.48,0.0,9216.48,0.0,0.0,97.0,OFF,RUNNING,RUNNING,RUNNING,0.0,77.6,0,1.0
2025-11-12T18:58:33.542553Z,12876.7,0.0,12876.7,0.0,97.0,100.0,RUNNING,RUNNING,RUNNING,RUNNING,97.0,80.0,0,1.0
2025-11-12T18:59:33.542553Z,10163.89,0.0,10163.89,0.0,103.0,0.0,RUNNING,OFF,RUNNING,RUNNING,103.0,0.0,0,1.0
2025-11-12T19:00:33.542553Z,1736.88,0.0,1736.88,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:01:33.542553Z,1799.91,0.0,1799.91,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:02:33.542553Z,9843.0,0.0,9843.0,0.0,92.0,0.0,RUNNING,OFF,RUNNING,RUNNING,92.0,0.0,0,1.0
2025-11-12T19:03:33.542553Z,1975.79,0.0,1975.79,0.0,58.0,0.0,IDLE,OFF,OFF,RUNNING,28.999999999999996,0.0,0,1.0
2025-11-12T19:04:33.542553Z,2094.23,0.0,2094.23,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:05:33.542553Z,1781.57,0.0,1781.57,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:06:33.542553Z,5368.01,0.0,5368.01,0.0,102.0,0.0,RUNNING,OFF,OFF,RUNNING,102.0,0.0,0,1.0
2025-11-12T19:07:33.542553Z,9306.17,0.0,9306.17,0.0,0.0,95.0,OFF,RUNNING,RUNNING,RUNNING,0.0,76.0,0,1.0
2025-11-12T19:08:33.542553Z,1747.15,0.0,1747.15,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:09:33.542553Z,2106.25,0.0,2106.25,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:10:33.542553Z,1946.11,0.0,1946.11,0.0,0.0,66.0,OFF,IDLE,OFF,RUNNING,0.0,26.400000000000002,0,1.0
2025-11-12T19:11:33.542553Z,2080.27,0.0,2080.27,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:12:33.542553Z,1760.27,0.0,1760.27,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:13:33.542553Z,1828.31,0.0,1828.31,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:14:33.542553Z,1978.42,0.0,1978.42,0.0,61.0,0.0,IDLE,OFF,OFF,RUNNING,30.5,0.0,0,1.0
2025-11-12T19:15:33.542553Z,1738.97,0.0,1738.97,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:16:33.542553Z,1852.76,0.0,1852.76,0.0,0.0,61.0,OFF,IDLE,OFF,RUNNING,0.0,24.4,0,1.0
2025-11-12T19:17:33.542553Z,5599.29,0.0,5599.29,0.0,108.0,0.0,RUNNING,OFF,OFF,RUNNING,108.0,0.0,0,1.0
2025-11-12T19:18:33.542553Z,1971.2,0.0,1971.2,0.0,0.0,67.0,OFF,IDLE,OFF,RUNNING,0.0,26.8,0,1.0
2025-11-12T19:19:33.542553Z,1850.93,0.0,1850.93,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:20:33.542553Z,10226.84,0.0,10226.84,0.0,98.0,0.0,RUNNING,OFF,RUNNING,RUNNING,98.0,0.0,0,1.0
2025-11-12T19:21:33.542553Z,1789.49,0.0,1789.49,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:22:33.542553Z,1975.35,0.0,1975.35,0.0,0.0,57.0,OFF,IDLE,OFF,RUNNING,0.0,22.799999999999997,0,1.0
2025-11-12T19:23:33.542553Z,1761.56,0.0,1761.56,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:24:33.542553Z,1920.21,0.0,1920.21,0.0,0.0,66.0,OFF,IDLE,OFF,RUNNING,0.0,26.400000000000002,0,1.0
2025-11-12T19:25:33.542553Z,9962.31,0.0,9962.31,0.0,96.0,0.0,RUNNING,OFF,RUNNING,RUNNING,96.0,0.0,1,1.3186976507152233
2025-11-12T19:26:33.542553Z,9427.77,0.0,9427.77,0.0,0.0,94.0,OFF,RUNNING,RUNNING,RUNNING,0.0,75.19999999999999,0,1.0
2025-11-12T19:27:33.542553Z,1910.57,0.0,1910.57,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:28:33.542553Z,1721.62,0.0,1721.62,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:29:33.542553Z,1897.01,0.0,1897.01,0.0,0.0,60.0,OFF,IDLE,OFF,RUNNING,0.0,24.0,0,1.0
2025-11-12T19:30:33.542553Z,1794.99,0.0,1794.99,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:31:33.542553Z,1759.65,0.0,1759.65,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:32:33.542553Z,2049.49,0.0,2049.49,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:33:33.542553Z,1787.05,0.0,1787.05,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:34:33.542553Z,2083.03,0.0,2083.03,0.0,57.0,67.0,IDLE,IDLE,OFF,RUNNING,28.499999999999996,26.8,0,1.0
2025-11-12T19:35:33.542553Z,2017.38,0.0,2017.38,0.0,0.0,67.0,OFF,IDLE,OFF,RUNNING,0.0,26.8,0,1.0
2025-11-12T19:36:33.542553Z,1773.47,0.0,1773.47,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:37:33.542553Z,1887.72,0.0,1887.72,0.0,0.0,61.0,OFF,IDLE,OFF,RUNNING,0.0,24.4,0,1.0
2025-11-12T19:38:33.542553Z,1764.7,0.0,1764.7,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,1,1.3161325383846147
2025-11-12T19:39:33.542553Z,1938.63,0.0,1938.63,0.0,0.0,69.0,OFF,IDLE,OFF,RUNNING,0.0,27.599999999999998,0,1.0
2025-11-12T19:40:33.542553Z,1827.65,0.0,1827.65,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:41:33.542553Z,1949.27,0.0,1949.27,0.0,59.0,0.0,IDLE,OFF,OFF,RUNNING,29.5,0.0,0,1.0
2025-11-12T19:42:33.542553Z,2025.58,0.0,2025.58,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:43:33.542553Z,9702.98,0.0,9702.98,0.0,0.0,97.0,OFF,RUNNING,RUNNING,RUNNING,0.0,77.6,0,1.0
2025-11-12T19:44:33.542553Z,1932.76,0.0,1932.76,0.0,0.0,51.0,OFF,IDLE,OFF,RUNNING,0.0,20.4,0,1.0
2025-11-12T19:45:33.542553Z,1793.04,0.0,1793.04,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:46:33.542553Z,2006.83,0.0,2006.83,0.0,64.0,0.0,IDLE,OFF,OFF,RUNNING,32.0,0.0,0,1.0
2025-11-12T19:47:33.542553Z,1811.05,0.0,1811.05,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:48:33.542553Z,1854.99,0.0,1854.99,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:49:33.542553Z,2026.76,0.0,2026.76,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:50:33.542553Z,2050.99,0.0,2050.99,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:51:33.542553Z,1820.03,0.0,1820.03,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:52:33.542553Z,1791.84,0.0,1791.84,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:53:33.542553Z,1807.64,0.0,1807.64,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:54:33.542553Z,2090.15,0.0,2090.15,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:55:33.542553Z,1761.38,0.0,1761.38,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:56:33.542553Z,1957.56,0.0,1957.56,0.0,0.0,56.0,OFF,IDLE,OFF,RUNNING,0.0,22.400000000000002,0,1.0
2025-11-12T19:57:33.542553Z,2735.33,0.0,2735.33,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,1,1.5166834297109049
2025-11-12T19:58:33.542553Z,1813.31,0.0,1813.31,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T19:59:33.542553Z,1785.63,0.0,1785.63,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
2025-11-12T20:00:33.542553Z,2064.42,0.0,2064.42,0.0,0.0,0.0,OFF,OFF,IDLE,RUNNING,0.0,0.0,0,1.0
2025-11-12T20:01:33.542553Z,1793.31,0.0,1793.31,0.0,0.0,0.0,OFF,OFF,OFF,RUNNING,0.0,0.0,0,1.0
